average_value,month,year
-0.01482747013522573,7,2019
-0.13954667469486745,12,2018
0.043424657534246576,12,2018
-0.052859650004174454,1,2020
0.10237839369594429,5,2018
-0.12948717948717955,7,2020
0.05473684210526316,4,2020
-0.16105263157894736,5,2018
-0.0059412023069613075,8,2019
0.005613740722980302,12,2018
-0.06739168670142205,9,2018
-0.0040298507462686655,12,2018
-0.04708099963967261,6,2019
0.005013371754353164,4,2018
-0.12386146034530524,3,2022
-0.08704683535618873,10,2019
0.0006493885161867344,6,2020
-0.13962518525489084,8,2019
-0.05352905758868204,8,2018
0.016249999999999987,10,2018
-0.08629629629629629,3,2018
0.10354166666666664,12,2017
-0.11843750000000003,8,2018
-0.029080459770114937,12,2019
-0.08985074626865672,10,2018
0.06731343283582089,10,2018
-0.003695652173913029,11,2019
0.02284090909090909,8,2019
-0.029943816564700052,3,2019
-0.21780144071628382,4,2019
-0.08117647058823532,1,2019
-0.03290579499291499,5,2020
0.07307692307692311,10,2018
0.07716981132075473,3,2018
-0.2016236961562372,6,2019
-0.041896551724137955,1,2019
-0.19548163051123763,11,2018
0.16567901234567903,5,2019
0.14599999999999996,1,2019
-0.11534300543277012,10,2019
0.01039999999999997,2,2018
-0.050000000000000024,10,2018
-0.018913043478260873,10,2019
-0.09107142857142857,4,2018
-0.08429413513714769,6,2018
-0.05934818378646689,12,2018
0.04122719530650885,4,2018
-0.09066101923308964,8,2018
-0.04000000000000002,4,2019
-0.0973076923076923,5,2018
-0.33359749531173416,4,2018
-0.04978148374257867,1,2018
-0.1462915504576377,5,2018
0.2722058823529412,10,2018
-0.12818181818181817,4,2018
-0.014516129032258084,7,2018
-0.08705882352941177,1,2018
0.10720930232558143,6,2019
-0.23292112672436013,1,2019
-0.2866440422152791,1,2019
0.011451630374132632,12,2018
0.3651111111111111,10,2021
-0.01214164840430852,7,2019
-0.02571428571428567,8,2018
0.06038961038961042,4,2019
0.0921590909090909,8,2019
0.02190476190476192,6,2019
-0.23989780115822382,3,2019
0.007666666666666652,6,2018
0.06568627450980394,10,2018
-0.006082421270793054,3,2018
-0.056115973736671244,7,2018
-0.0391304347826087,10,2018
-0.023272727272727268,4,2018
-0.1031111111111111,9,2019
0.009032258064516118,7,2018
-0.11920922107205362,12,2019
-0.11082191780821922,12,2018
-0.07571428571428573,8,2018
-0.09393442622950822,7,2018
-0.15999999999999998,6,2018
-0.07384615384615388,3,2018
0.09205479452054793,12,2018
-0.323296154476481,5,2019
0.015133101384460773,6,2018
-0.2517923924846889,7,2019
-0.024339622641509434,5,2018
-0.19000000000000003,8,2018
0.1074468085106383,12,2021
-0.10156913262869599,12,2018
-0.04839285714285711,4,2018
-0.0034154315820181247,8,2018
-0.19931704439359313,3,2018
0.033132530120481916,6,2019
-0.05083173724472144,6,2019
-0.11572908704628616,3,2019
-0.2176970527205175,12,2018
-0.04188679245283021,3,2018
0.08431578947368423,12,2019
-0.3384401066054315,6,2019
0.03879310344827586,5,2018
-0.014942528735632177,8,2019
-0.05514285714285717,11,2018
-0.014776119402985071,10,2018
-0.10711111111111107,8,2020
-0.12494251505558343,5,2019
0.046741573033707864,10,2019
0.021463414634146315,5,2019
-0.09172839506172842,5,2019
-0.03661294862419732,6,2018
-0.02568181818181818,10,2018
-0.17196833907880907,1,2018
-0.11891304347826084,4,2019
0.04929824561403516,5,2018
-0.13534410268627442,5,2018
-0.15083333333333335,5,2020
-0.00811577193734527,12,2019
-0.19992130141590872,11,2018
-0.05586206896551724,7,2018
-0.29982748569909823,5,2020
0.1264,2,2018
-0.01795454545454547,8,2019
0.016438356164383543,12,2018
-0.028305084745762713,6,2018
-0.03029411764705879,10,2018
-0.2736585365853658,8,2018
-0.08086956521739128,10,2018
-0.03184210526315788,8,2021
0.06586666666666667,8,2020
-0.20741134692807256,9,2018
-0.04285714285714283,6,2019
0.0310559089619101,8,2018
-0.02578313253012049,6,2019
-0.07212709246027495,2,2018
0.10776119402985075,10,2018
-0.03364776894493177,3,2019
0.020273508808427404,3,2019
-0.06428571428571428,12,2017
-0.0656164383561644,10,2019
0.011265822784810118,4,2019
-0.15536529483428102,11,2018
-0.09275862068965518,5,2018
0.055000000000000035,1,2021
-0.23155555555555551,11,2018
-0.05485786525522123,5,2018
-0.2159649122807018,5,2018
0.023855421686747,6,2019
-0.37387736287951473,4,2018
-0.28917054444001944,12,2018
-0.08298532551618072,8,2018
-0.1253846153846154,8,2018
0.040285714285714265,11,2018
-0.2940581271039169,7,2021
-0.044441093592274904,4,2020
0.01239523041834315,5,2019
-0.007599999999999983,1,2019
-0.09981348521257256,12,2018
-0.08367282144813327,4,2018
-0.03511412201478607,6,2018
0.10473684210526316,7,2018
-0.1859156648591747,12,2018
-0.1114,3,2018
0.05112676056338023,12,2018
-0.14559788014146144,1,2021
-0.061554136660151526,9,2018
-0.06795839465821009,10,2020
-0.4448133934840419,10,2018
-0.04639534883720932,7,2019
0.021072503441991082,5,2018
0.09220588235294117,10,2018
0.06432432432432432,1,2019
0.052133333333333344,1,2019
-0.08248677447170275,10,2020
-0.004438688449123335,1,2019
-0.15577503223049732,5,2018
-0.2851869230490935,7,2018
-0.07538823567995853,9,2018
0.0531746031746032,8,2018
-0.003088235294117637,2,2021
0.027313432835820863,12,2020
-0.025137861569681754,12,2019
-0.06846754487452406,12,2018
-0.11290322580645167,7,2018
0.09132352941176472,10,2018
-0.004283787813024803,5,2018
-0.1371173178376962,1,2021
-0.16357554240921987,7,2018
0.07810344827586206,5,2018
0.11432989690721651,12,2019
0.028823529411764713,10,2018
-0.22369413836349847,2,2018
0.0721111111111111,10,2019
-0.10373558859272043,7,2019
0.04045454545454548,9,2018
0.0772413793103448,8,2019
-0.06012345679012346,5,2019
-0.01236842105263159,7,2018
0.13825,8,2018
0.1672916666666667,12,2017
0.12333333333333335,1,2018
-0.01775009098031695,10,2019
-0.17716668312874667,1,2018
-0.09525000000000002,2,2020
-0.12842463959976022,12,2018
0.02448979591836736,12,2017
0.1089473684210526,7,2018
0.09382978723404256,1,2018
-0.07979025181681472,5,2018
-0.10940298507462688,12,2018
-0.09449351914524248,5,2018
-0.11744728392026162,4,2019
-0.14464609432538345,4,2018
-0.04254953025777545,3,2019
-0.28411582289425485,9,2018
-0.06602437414202945,8,2018
-0.002494219699765149,4,2019
0.09300000000000001,1,2018
-0.1767738837602616,4,2018
-0.10092447810671758,11,2019
-0.10124860814106755,7,2019
0.004719101123595523,8,2019
-0.1694701371491213,4,2018
-0.01221471108878854,5,2018
-0.12437297920622735,8,2019
-0.06016305852347741,3,2019
-0.1930535379775176,6,2019
-0.022727272727272724,7,2018
-0.05336951753753658,12,2017
0.09333333333333332,2,2020
0.010826009374583192,8,2018
-0.07390804597701149,8,2019
-0.24699776883323687,10,2018
-0.0004761904761904647,12,2019
0.04877551020408168,12,2017
-0.029862730046654254,9,2020
-0.18955659191474503,7,2018
-0.04855320057289474,4,2018
-0.062258064516129,7,2018
-0.028888888888888884,3,2018
-0.05973684210526316,2,2019
-0.000958904109589042,12,2018
0.010438357301154052,4,2019
0.03340425531914897,11,2019
-0.10526233867818927,8,2018
0.0027118644067796313,8,2018
-0.15833333333333333,3,2018
0.20239999999999997,1,2019
-0.06459213215561896,6,2019
0.09231023242214254,12,2017
-0.05219780219780222,12,2019
0.07800000000000001,1,2019
-0.10374227373583886,11,2018
0.12999999999999998,8,2019
-0.18693749989637537,7,2018
-0.12024113397427817,10,2019
0.20896907216494845,12,2019
0.01058823529411765,9,2019
-0.06034482758620693,8,2019
0.02122451680320381,10,2019
-0.08514485200242103,5,2019
-0.20413199837636953,12,2018
0.03316455696202532,5,2019
-0.065625,6,2021
0.03428571428571429,12,2017
-0.006153846153846129,10,2018
-0.021293797257698425,2,2021
-0.12184981267616488,9,2018
-0.11706896551724136,5,2018
-0.03832543600492173,7,2018
0.014520547945205475,12,2018
-0.2691651104263753,12,2018
-0.03537542766547658,4,2018
-0.17101002482068497,6,2018
0.19783783783783784,1,2019
-0.17008124568852068,9,2018
-0.062316148056589034,3,2018
-0.0573707493155471,8,2018
-0.16911404323526127,3,2018
-0.07627438746354942,7,2019
-0.1881388368899359,4,2018
-0.08369951370697987,2,2018
-0.003315713883568664,8,2018
-0.0053333333333333245,3,2020
-0.09912106170472582,5,2019
-0.002307692307692313,7,2019
0.00888888888888888,3,2018
-0.013846153846153873,8,2018
-0.09322710232521424,4,2018
-0.3096811771365624,12,2018
-0.11683006860042235,5,2019
-0.11024436997878316,2,2020
-0.25037376928842076,6,2020
-0.4413968102667602,1,2021
-0.031186154750027516,5,2019
-0.009066666666666674,1,2019
-0.047989430109581496,3,2019
-0.018923076923076935,8,2018
0.04916666666666667,12,2018
-0.014923076923076895,8,2018
-0.047195121951219506,5,2019
0.10314285714285715,11,2018
-0.16590837004264683,8,2018
-0.04555555555555552,8,2021
0.06262499999999999,4,2019
0.10236363636363638,4,2018
-0.04080000000000001,1,2018
-0.05508474576271189,8,2018
-0.01845449417840057,5,2020
-0.20736204458846583,2,2018
-0.05873354313925692,10,2021
-0.0658300131717789,1,2020
0.07598500224386953,10,2018
0.1621153846153846,7,2018
0.037211129043651016,6,2019
-0.18683891269315628,12,2018
-0.2984354897352418,1,2018
-0.31364830506324765,4,2018
-0.016074592458292708,8,2019
-0.3817574653657688,8,2018
0.04779411764705883,3,2020
0.16032258064516128,7,2018
-0.1079147795311007,3,2018
0.0026470588235294012,10,2018
-0.1775770501758351,5,2019
0.17333333333333334,10,2019
0.10666666666666667,12,2018
0.025925925925925936,3,2018
-0.0019117647058823628,10,2018
-0.14942009637463335,8,2019
0.019810396940129447,1,2019
-0.2114745387157124,12,2019
0.038130140998050545,1,2019
-0.0323684210526316,7,2018
-0.27278265207034674,12,2017
-0.05267605633802816,12,2018
-0.2949691072700567,1,2018
-0.0033485749533491652,10,2018
0.025593220338983046,7,2018
-0.09369230769230769,10,2018
-0.1744903978033554,7,2018
0.012962962962962944,2,2020
0.023593750000000004,8,2018
-0.018750000000000006,4,2021
0.017291666666666677,12,2017
-0.06823333989891844,4,2019
-0.07853333333333332,1,2019
0.15312500000000004,12,2017
-0.019440111918698145,11,2018
-0.3084749223676925,7,2018
0.024285714285714313,1,2018
-0.12000000000000001,12,2018
-0.11490188296818869,1,2018
-0.38222418174885425,1,2019
0.06822222222222221,5,2020
-0.20220693264027037,12,2018
-0.04214501097246788,12,2019
0.06654320987654319,5,2019
-0.1169769016492102,5,2018
-0.17976075378455722,5,2021
-0.07785714285714283,9,2019
0.05232707273665156,3,2018
-0.09012004928152799,10,2018
-0.07615060484747092,10,2019
-0.08701754385964913,1,2021
-0.16551395024341567,5,2020
-0.004567901234567924,8,2019
-0.07166666666666668,6,2019
-0.04511627906976741,7,2019
0.00870967741935482,7,2018
-0.35479283682296353,1,2019
-0.2093044600507842,3,2019
-0.04876981186304046,8,2019
-0.012577319587628867,12,2019
0.21526315789473682,5,2018
0.0032757257355929483,8,2018
-0.011940298507462683,5,2020
-0.11115541344964171,12,2017
-0.05638297872340426,1,2018
0.10535714285714286,4,2018
-0.040952380952380955,8,2018
0.06631578947368422,9,2018
-0.046522624595619094,12,2018
-0.019687499999999997,12,2019
-0.0484561019093458,1,2019
-0.11933831215717816,12,2018
0.023950617283950607,5,2019
-0.24700459307815076,7,2019
0.04292682926829269,5,2019
-0.11541028647959206,4,2019
-0.04266666666666667,6,2019
-0.016395348837209302,7,2019
-0.01397300717387107,10,2018
0.12716981132075475,3,2018
0.003896103896103927,7,2020
-0.04316399869419797,11,2018
0.062,4,2020
-0.08873655114062938,3,2018
-0.23398048820706335,2,2019
-0.12159999999999999,5,2020
0.011240490949896789,12,2018
-0.08027096707167355,12,2019
-0.016279069767441867,8,2019
-0.025979381443298984,12,2019
0.010588235294117631,10,2018
-0.22516939520222282,10,2018
0.010864197530864202,8,2019
-0.03019121269444739,10,2019
0.006268656716417915,10,2018
-0.025979381443298966,12,2019
-0.13742167519720616,1,2018
0.01388888888888887,3,2019
-0.1113906338742754,1,2018
-0.41350791158338557,12,2018
-0.1680523719637236,3,2018
-0.004435823986538091,3,2018
-0.044430926551382026,9,2018
-0.03312352995557061,4,2020
-0.006481710285655483,9,2019
-0.13964901900105664,3,2018
-0.010161290322580651,7,2018
0.020125000000000004,4,2019
-0.07038210166561311,7,2018
-0.007659040089576347,5,2019
-0.18501221626283373,5,2018
-0.03520985577047526,12,2018
0.009523809523809521,10,2018
-0.09642102117153388,7,2018
-0.18205060621854796,10,2018
-0.3300674406321474,10,2018
-0.0031091759774735037,12,2021
0.08553571428571426,4,2018
-0.08685393258426967,8,2019
-0.30835708258542777,4,2019
-0.142938309876908,4,2021
-0.012083333333333371,12,2018
0.04686567164179104,10,2018
-0.17422298965448307,6,2018
-0.08769230769230771,2,2018
-0.10510517398198348,1,2019
-0.08545454545454546,9,2018
-0.28974869057092184,1,2018
0.09211538461538461,2,2018
-0.29772941187782437,12,2017
-0.13916666666666666,12,2017
-0.07023809523809524,9,2018
-0.0186153846153846,8,2018
0.2055813953488373,7,2019
-0.15476730039916858,1,2019
-0.13467105794927312,6,2018
0.09744444444444446,9,2019
-0.002868754536754678,5,2019
-0.10698453207318143,4,2018
-0.20443197098512847,8,2018
-0.24111329323943473,2,2018
0.008009589234143244,9,2018
-0.05582662220350995,7,2020
-0.3056757719182777,7,2018
0.06956521739130435,11,2019
0.03176470588235292,10,2018
-0.06252196076175913,8,2019
-0.11511729000103582,1,2021
-0.06343008299944194,1,2018
0.14756756756756753,8,2019
-0.23165140685108584,10,2018
-0.3239328627487783,4,2018
0.0030000000000000447,1,2018
0.08063492063492064,12,2018
-0.12952867093426,7,2019
-0.04053763440860212,10,2019
-0.2725705268584866,10,2019
-0.053333333333333316,5,2019
-0.028666089987002867,10,2018
0.20765957446808514,12,2017
-0.05161764705882354,2,2019
-0.17003642981953823,8,2018
-0.01975609756097558,5,2019
0.023428571428571406,11,2018
-0.06678625080672734,8,2018
-0.05282051282051281,9,2018
-0.06446212291385403,3,2018
-0.1196923076923077,10,2018
-0.22108273040115106,8,2018
0.07173913043478258,12,2020
0.09822580645161293,7,2018
-0.06549999999999997,10,2019
-0.0023058785520542312,7,2019
0.10148648648648646,1,2019
0.0007142857142856991,10,2020
-0.24163192628506153,6,2018
-0.27448287893896206,3,2018
-0.11780618989753498,1,2019
-0.00877551020408164,12,2017
-0.08984375,8,2018
-0.2531452172074019,12,2017
-0.12988759872512712,10,2019
-0.05206597936828287,10,2018
-0.3025337461552928,6,2020
-0.07056818181818184,9,2019
-0.08026887668483876,12,2018
-0.1406849315068493,12,2018
-0.1046568445306171,1,2019
-0.03982758620689655,5,2018
0.03891304347826088,8,2019
-0.0726333778241393,5,2019
-0.1621278749262765,1,2019
0.2669767441860465,4,2018
-0.12179391302448075,11,2018
0.02583333333333335,11,2020
0.02701754385964913,5,2018
-0.09270582839377084,10,2018
0.15755555555555556,9,2019
0.007213114754098351,7,2018
-0.03596491228070175,5,2018
-0.13500157935628304,7,2018
-0.2047368421052632,2,2019
0.030847457627118623,10,2019
0.017232496462823325,5,2018
-0.03537313432835822,10,2018
-0.19845065656481148,10,2019
-0.1471335688168234,9,2018
-0.23652267502390684,1,2019
-0.13388888888888884,3,2018
0.019770114942528713,8,2019
-0.11345244961913546,5,2018
-0.14653466036258697,9,2018
-0.02221052631578947,12,2019
-0.36902618969104256,3,2018
-0.02103448275862069,6,2018
-0.08016772176733866,4,2019
0.0794845360824742,12,2019
0.0709410300968686,6,2018
-0.19513455826100115,3,2018
-0.16548145252842658,8,2018
-0.012954545454545443,5,2021
-0.08622664323272591,3,2019
-0.22737728031395862,1,2019
-0.09765281438013074,4,2019
-0.19817825363647507,10,2019
0.08372549019607839,1,2018
-0.16405454740503606,9,2019
0.04555555555555556,12,2020
-0.016825396825396827,8,2018
-0.07372340425531913,11,2019
-0.12286132949055922,10,2018
-0.1847776320731216,6,2018
-0.15704225352112677,12,2018
-0.06673076923076925,2,2018
0.02208333333333333,4,2019
-0.05959459459459458,1,2019
-0.1607379822772127,5,2018
-0.0010366971222048147,3,2018
0.0010331010046577423,12,2017
-0.19671622886051268,5,2018
-0.04315068493150684,11,2020
0.01645161290322582,7,2018
0.05078947368421052,3,2019
-0.07573515559885326,12,2017
-0.15038832448903708,10,2019
0.016212121212121237,2,2021
-0.06856406311193365,12,2017
-0.13602031054293473,8,2018
-0.1760050369539592,4,2019
-0.04337837837837839,1,2019
-0.0031250000000000028,8,2018
-0.05173589529058116,1,2020
-0.05904761904761905,8,2018
-0.23204987724592804,3,2021
0.020212765957446813,12,2017
-0.08287671232876713,12,2018
-0.03454545454545457,4,2019
0.027958043310984525,5,2019
-0.022222222222222237,8,2020
0.005499999999999991,4,2019
-0.22817120658720125,12,2018
-0.12288461538461543,2,2018
-0.27301198540211563,4,2018
0.08250000000000003,10,2018
0.13854545454545455,4,2018
-0.262875191311684,10,2018
0.051594202898550746,10,2018
0.05327272727272727,4,2018
-0.2557151579380002,12,2017
-0.013455830364627564,12,2018
-0.021818181818181813,4,2018
-0.20392405063291144,4,2019
0.018070175438596483,5,2018
-0.08327241053177072,5,2021
-0.029701492537313454,4,2021
0.0023891631351885805,6,2019
-0.06635520942854273,4,2018
-0.14699699295003715,3,2022
-0.03463414634146341,5,2019
-0.3641389637790491,4,2021
-0.04074840670116559,8,2019
0.12923076923076923,8,2018
-0.3002375355257055,12,2020
-0.014546748510652843,8,2019
-0.29339386595659606,12,2018
0.12849056603773587,3,2018
-0.035373387352751626,4,2019
-0.05424022436452528,10,2018
0.009193548387096769,8,2018
-0.2602411777185424,3,2018
-0.09792760078264469,4,2018
0.0063513513513513585,1,2019
0.08166666666666665,3,2018
-0.025636160342230607,4,2019
-0.07791666666666666,1,2018
-0.05723068017559139,7,2019
-0.2785778480013193,1,2018
0.1291666666666666,12,2019
-0.0974045337447919,5,2019
-0.03365040305853839,12,2018
0.14090909090909093,5,2019
-0.01447761194029848,10,2018
0.022916666666666672,12,2019
-0.09941566660254327,8,2018
-0.0759883707245577,8,2019
-0.10598017181186245,12,2018
-0.007864245191438853,12,2018
-0.0040000000000000036,12,2019
-0.047485241296358234,8,2018
-0.00292307692307694,8,2018
-0.19695007103669487,10,2018
-0.4027808597582211,4,2020
-0.09569230769230766,8,2018
-0.01324861500272578,4,2019
0.06897959183673467,1,2019
0.003727001591815021,10,2018
-0.12844339046812625,1,2018
-0.13269230769230772,5,2020
-0.040729166666666684,12,2019
-0.08115647364717458,11,2019
-0.16704903489443673,9,2018
0.007962962962962982,3,2018
-0.0023404255319148886,12,2020
0.07208955223880598,10,2018
-0.1002222222222222,5,2020
-0.0046969696969696864,9,2018
-0.03321943619045366,12,2017
-0.03468354430379746,4,2019
-0.09833183194122175,4,2018
-0.03307692307692309,1,2020
-0.03473684210526319,6,2018
-0.14011407044495008,8,2018
-0.14020833333333335,12,2019
-0.04505494505494507,12,2019
-0.029012345679012334,12,2019
-0.04874942620308998,3,2019
-0.3153354659709,1,2019
-0.22233099264311867,12,2018
-0.06089953830709852,5,2019
0.09014285714285714,11,2018
-0.05989649651375098,3,2018
-0.015909090909090932,10,2018
0.023333333333333324,6,2020
0.07133333333333333,6,2018
0.19213483146067417,8,2019
-0.0023076923076923096,2,2018
-0.21000000000000002,3,2018
-0.08823522221576484,4,2018
-0.09885177941801679,5,2019
-0.06445880031594664,8,2019
-0.011384615384615382,8,2019
-0.043965051916368986,4,2021
-0.05294871794871792,4,2019
0.16388888888888892,5,2018
-0.0013749999999999984,4,2019
-0.20227238585302432,1,2018
0.2280681818181818,12,2019
-0.03999999999999999,4,2019
0.062166666666666676,10,2018
-0.017606168187300528,12,2019
-0.10734375000000002,4,2019
-0.01059999999999999,1,2018
-0.002473436525736101,2,2019
0.05278690645270976,5,2018
0.15893617021276596,11,2019
0.007922077922077924,3,2019
-0.08755458528960389,5,2020
-0.13881981641050078,10,2018
0.024077274106697546,9,2019
-0.010270270270270276,7,2022
0.16567164179104477,10,2019
-0.18858135641998877,10,2018
-0.03847495974558194,1,2019
-0.0001680866588440828,4,2018
-0.03580645161290324,12,2018
-0.11454321055190837,10,2018
-0.2606298606771368,2,2018
0.01387623894118209,8,2019
-0.01437893651017487,7,2019
0.03622641509433961,3,2018
-0.27676519028097724,5,2019
-0.05860865131036658,5,2019
0.09936507936507936,8,2018
-0.14275862068965517,6,2018
0.10578124999999997,8,2018
-0.0024747705115423643,11,2019
-0.12605683546036445,12,2019
-0.3382044169124126,12,2017
0.005116279069767452,10,2018
-0.09801843288781113,7,2018
0.06636011301596269,10,2018
0.04219512195121951,7,2020
0.16041237113402063,12,2019
-0.3088095929815384,7,2018
-0.1378308038002207,3,2018
-0.07442307692307691,2,2018
0.029873417721519014,4,2019
-0.13367935511977336,7,2019
-0.02272727272727274,8,2019
-0.07650305278117887,3,2019
-0.04338028169014083,7,2020
0.10653061224489792,3,2018
-0.23056601990188427,4,2022
0.048653846153846166,2,2018
-0.023511969205042855,12,2019
0.0213698630136986,12,2018
-0.11286592743895511,1,2019
-0.07007618209428815,11,2018
0.11482758620689654,5,2018
-0.050945945945945946,1,2019
-0.055866340478568866,10,2018
0.07978021978021976,10,2019
-0.04410256410256409,3,2019
0.024177215189873435,4,2019
0.2018,1,2018
0.03154761904761902,6,2019
-0.08804585712120384,7,2019
0.11333333333333333,8,2019
0.029462365591397872,10,2019
-0.07126093673931651,6,2018
-0.0575862068965517,8,2019
-0.05800000000000002,6,2018
-0.2927456120761482,1,2018
-0.00347826086956523,10,2018
-0.15901328962415445,11,2018
-0.07535275924508494,8,2018
0.020129870129870144,3,2019
0.14230769230769233,10,2018
-0.07802062867360454,12,2019
-0.0004000000000000033,1,2019
-0.3443401766361446,2,2018
-0.2100994391214294,12,2017
0.07985714285714286,11,2018
-0.214469917539227,5,2019
-0.008088235294117662,10,2018
-0.029525255890387056,10,2019
-0.07031647225627512,3,2018
0.08038461538461536,2,2018
0.0407936507936508,8,2018
-0.08021141059059417,3,2019
-0.01853993494168422,2,2018
-0.018901794252092367,12,2019
-0.23634961358751913,3,2019
-0.09786516853932585,8,2019
-0.08187500000000002,12,2017
-0.19,4,2018
-0.23756935833556517,10,2018
0.001486486486486493,11,2019
0.06999999999999998,6,2019
0.03399999999999999,6,2021
0.03137931034482758,11,2018
-0.0863235294117647,10,2018
-0.31402770946598774,1,2018
0.018026315789473692,2,2019
-0.21069624859316638,7,2018
-0.0029787234042553006,12,2017
-0.10607614051261847,7,2019
0.0050365123284719085,1,2018
0.05833333333333332,1,2019
0.14999999999999997,7,2018
-0.3282811075232587,3,2018
0.037755102040816335,12,2017
0.011395348837209352,3,2018
0.044954137947184954,10,2018
0.08289855072463767,4,2020
-0.14310903297111913,2,2018
-0.1826744497807702,8,2018
-0.07120706011633306,8,2020
-0.21173144219890028,4,2020
-0.06838235294117646,10,2018
0.02125000000000001,12,2018
-0.1107692307692308,3,2019
-0.1713114754098361,7,2018
-0.014282987575097461,4,2019
-0.48393945632286095,5,2018
-0.11259180591284691,1,2019
-0.2710663927826464,12,2017
0.10065217391304344,10,2019
0.0007500000000000506,4,2019
-0.023345890592931337,3,2018
-0.1368181818181818,2,2020
-0.07616247762179412,5,2018
-0.03428571428571431,7,2019
-0.06588496600625537,6,2019
-0.006264184393600476,2,2018
0.23168539325842694,8,2019
-0.07594055127823549,7,2019
-0.15783975742667183,10,2021
-0.05016666666666667,6,2018
-0.2327538461113294,10,2019
0.12192982456140353,5,2018
0.026140350877192995,5,2018
-0.0050943396226414825,3,2018
-0.038,1,2018
-0.06436363636363636,10,2018
-0.10773333333333329,1,2019
-0.0882258064516129,7,2019
-0.11617325569876892,4,2018
-0.09027158653604671,5,2019
-0.13055251776723453,8,2018
-0.06179126784730076,11,2018
-0.21144134187023414,11,2020
0.14403508771929824,7,2018
-0.12906243431283973,6,2019
-0.15862548840192275,2,2018
0.08034734587374909,11,2018
0.052105263157894745,5,2018
0.000540540540540547,10,2020
-0.12908279263316458,7,2018
0.059201756505993776,5,2018
-0.015666666666666648,6,2018
-0.014580773889756772,10,2021
-0.05261289716385928,11,2019
-0.14980263482741507,5,2018
-0.18037490569200978,6,2018
-0.050646978928424374,12,2019
-0.0494068035961778,2,2019
0.07630769230769231,8,2018
-0.2590467147235257,7,2018
-0.11085365853658534,6,2019
-0.056164383561643834,12,2018
0.021466666666666676,1,2020
-0.1671958243677365,5,2019
0.21205479452054798,12,2018
-0.027597889304984108,11,2018
-0.02072463768115943,10,2018
0.034342105263157875,2,2019
0.0031780539029646806,2,2020
-0.25898632050017945,5,2018
-0.2842148719914115,1,2018
-0.012971034040815205,12,2019
-0.10076923076923074,10,2019
0.09250000000000004,2,2018
-0.025675675675675646,1,2019
-0.0975610061544826,7,2019
-0.05346666666666666,1,2019
-0.10783564986276033,12,2019
0.04038461538461539,4,2019
-0.054274235626034686,12,2018
-0.22802478002493995,3,2018
-0.10196078431372549,1,2018
-0.1077319587628866,12,2019
0.12388059701492542,10,2018
-0.07245901639344263,8,2018
0.03719611510302877,1,2021
0.1176352662531209,1,2020
-0.0007201339227015277,10,2019
0.03653333333333331,5,2019
-0.06265810830699806,6,2018
0.011071428571428574,4,2018
-0.1937506521550991,7,2019
0.0046000000000000416,2,2018
-0.14268007776528277,12,2017
-0.035949367088607596,12,2019
0.13961538461538456,3,2019
-0.29535758568372444,11,2020
-0.009009290708161295,12,2018
0.024533333333333338,1,2019
-0.02879999999999997,1,2018
-0.0018367346938775798,1,2018
-0.25888959583165666,8,2020
-0.07360000000000001,1,2019
0.05657894736842106,2,2019
-0.09677593613213713,3,2021
-0.16982456140350877,7,2018
-0.07298942998858549,7,2018
-0.012407407407407433,3,2018
0.19894736842105265,7,2018
-0.11333333333333334,1,2021
-0.022307692307692306,3,2019
-0.15050202326865897,3,2018
0.048480221559920746,6,2019
0.003114754098360633,7,2018
-0.10348468624408937,5,2018
-0.17125436082523596,10,2018
-0.04962500000000001,6,2019
-0.339620088894322,1,2018
-0.11353107974984519,12,2018
0.04774193548387096,7,2018
0.061320754716981125,3,2018
0.004558823529411745,10,2018
-0.0027777777777777926,8,2020
-0.037237403234770566,5,2021
-0.019016393442622983,7,2018
-0.22641344370782793,9,2018
-0.015937500000000025,8,2018
-0.09245624153820961,2,2019
-0.008829787234042565,11,2019
-0.07781707724141669,4,2019
-0.12135774615934332,10,2018
-0.06055555555555561,3,2018
0.05572916666666667,12,2019
-0.03352941176470589,7,2019
0.195,1,2018
0.08804878048780487,10,2018
-0.2108889065108271,3,2019
-0.07259384822445235,6,2018
0.014431818181818197,8,2019
-0.09555558486885121,10,2020
-0.14491530811487074,10,2021
0.019076923076923095,8,2018
0.008405797101449295,12,2019
-0.03810344827586207,9,2018
-0.3149448225750356,10,2020
0.016772602051561628,11,2018
-0.16665894889400426,6,2018
0.02580645161290319,7,2018
-0.14375039560588582,1,2018
-0.14822580645161293,7,2018
-0.13296296296296295,4,2018
-0.048382352941176474,10,2018
0.09256756756756757,1,2019
0.01567567567567567,4,2021
0.09246376811594201,10,2018
0.0448995625572566,6,2018
-0.23150485479412375,1,2018
-0.1398033738831367,8,2018
-0.22819588422119808,8,2018
0.15632911392405066,4,2019
-0.01865384615384615,3,2018
0.030277777777777775,11,2018
-0.09925925925925926,3,2019
-0.024406779661016932,6,2018
-0.19077522186047452,4,2019
0.07244420398686771,1,2019
-0.09033902131417755,4,2020
-0.06980392156862748,1,2018
-0.00442307692307691,3,2018
-0.02499999999999998,11,2018
-0.12475631045278725,7,2018
-0.0061111111111111045,6,2018
-0.07151898734177213,4,2019
-0.03094339622641507,3,2018
-0.21608850839216906,5,2018
0.07108283395976693,5,2018
-0.13429528308576427,6,2019
0.058688524590163924,7,2021
-0.026259542040498646,9,2018
-0.1020555592077148,6,2018
